2024-06-03 19:14:57,426 INFO  SnsAmbassador - Init simulation with startTime=0, endTime=1000000000000
2024-06-03 19:14:59,990 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_4 @time=7.000,000,000 s
2024-06-03 19:15:00,162 INFO  SnsAmbassador - Removed Node id=veh_3 @time=24.000,000,000 s
2024-06-03 19:15:00,196 INFO  SnsAmbassador - Removed Node id=veh_1 @time=30.000,000,000 s
2024-06-03 19:15:00,209 INFO  SnsAmbassador - Removed Node id=veh_5 @time=33.000,000,000 s
2024-06-03 19:15:00,228 INFO  SnsAmbassador - Removed Node id=veh_0 @time=39.000,000,000 s
2024-06-03 19:15:00,231 INFO  SnsAmbassador - Removed Node id=veh_4 @time=40.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Added Vehicle id=veh_6 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_6 @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Added Vehicle id=veh_7 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_7 @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Added Vehicle id=veh_9 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_9 @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Added Vehicle id=veh_11 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=42.000,000,000 s
2024-06-03 19:15:00,248 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_11 @time=42.000,000,000 s
2024-06-03 19:15:00,254 INFO  SnsAmbassador - Added Vehicle id=veh_8 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=43.000,000,000 s
2024-06-03 19:15:00,254 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_8 @time=43.000,000,000 s
2024-06-03 19:15:00,254 INFO  SnsAmbassador - Added Vehicle id=veh_10 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=43.000,000,000 s
2024-06-03 19:15:00,255 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_10 @time=43.000,000,000 s
2024-06-03 19:15:00,263 INFO  SnsAmbassador - Removed Node id=veh_2 @time=46.000,000,000 s
2024-06-03 19:15:00,343 INFO  SnsAmbassador - Removed Node id=veh_9 @time=60.000,000,000 s
2024-06-03 19:15:00,381 INFO  SnsAmbassador - Removed Node id=veh_11 @time=65.000,000,000 s
2024-06-03 19:15:00,393 INFO  SnsAmbassador - Removed Node id=veh_7 @time=69.000,000,000 s
2024-06-03 19:15:00,403 INFO  SnsAmbassador - Removed Node id=veh_6 @time=74.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Added Vehicle id=veh_12 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_12 @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Added Vehicle id=veh_13 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_13 @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Added Vehicle id=veh_15 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_15 @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Added Vehicle id=veh_17 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_17 @time=78.000,000,000 s
2024-06-03 19:15:00,428 INFO  SnsAmbassador - Removed Node id=veh_10 @time=78.000,000,000 s
2024-06-03 19:15:00,432 INFO  SnsAmbassador - Added Vehicle id=veh_14 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=79.000,000,000 s
2024-06-03 19:15:00,432 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_14 @time=79.000,000,000 s
2024-06-03 19:15:00,432 INFO  SnsAmbassador - Added Vehicle id=veh_16 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=79.000,000,000 s
2024-06-03 19:15:00,432 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_16 @time=79.000,000,000 s
2024-06-03 19:15:00,443 INFO  SnsAmbassador - Removed Node id=veh_8 @time=82.000,000,000 s
2024-06-03 19:15:00,529 INFO  SnsAmbassador - Removed Node id=veh_15 @time=101.000,000,000 s
2024-06-03 19:15:00,544 INFO  SnsAmbassador - Removed Node id=veh_17 @time=105.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Added Vehicle id=veh_18 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=114.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_18 @time=114.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Added Vehicle id=veh_19 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=114.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_19 @time=114.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Added Vehicle id=veh_21 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=114.000,000,000 s
2024-06-03 19:15:00,591 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_21 @time=114.000,000,000 s
2024-06-03 19:15:00,592 INFO  SnsAmbassador - Added Vehicle id=veh_23 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=114.000,000,000 s
2024-06-03 19:15:00,592 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_23 @time=114.000,000,000 s
2024-06-03 19:15:00,599 INFO  SnsAmbassador - Added Vehicle id=veh_20 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=115.000,000,000 s
2024-06-03 19:15:00,599 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_20 @time=115.000,000,000 s
2024-06-03 19:15:00,599 INFO  SnsAmbassador - Added Vehicle id=veh_22 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=115.000,000,000 s
2024-06-03 19:15:00,599 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_22 @time=115.000,000,000 s
2024-06-03 19:15:00,610 INFO  SnsAmbassador - Removed Node id=veh_16 @time=118.000,000,000 s
2024-06-03 19:15:00,706 INFO  SnsAmbassador - Removed Node id=veh_21 @time=132.000,000,000 s
2024-06-03 19:15:00,725 INFO  SnsAmbassador - Removed Node id=veh_23 @time=137.000,000,000 s
2024-06-03 19:15:00,740 INFO  SnsAmbassador - Removed Node id=veh_22 @time=142.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Added Vehicle id=veh_24 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_24 @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Added Vehicle id=veh_25 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_25 @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Added Vehicle id=veh_27 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_27 @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Added Vehicle id=veh_29 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=150.000,000,000 s
2024-06-03 19:15:00,769 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_29 @time=150.000,000,000 s
2024-06-03 19:15:00,775 INFO  SnsAmbassador - Added Vehicle id=veh_26 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=151.000,000,000 s
2024-06-03 19:15:00,775 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_26 @time=151.000,000,000 s
2024-06-03 19:15:00,775 INFO  SnsAmbassador - Added Vehicle id=veh_28 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=151.000,000,000 s
2024-06-03 19:15:00,775 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_28 @time=151.000,000,000 s
2024-06-03 19:15:01,024 INFO  SnsAmbassador - Removed Node id=veh_27 @time=174.000,000,000 s
2024-06-03 19:15:01,024 INFO  SnsAmbassador - Removed Node id=veh_13 @time=174.000,000,000 s
2024-06-03 19:15:01,031 INFO  SnsAmbassador - Removed Node id=veh_29 @time=176.000,000,000 s
2024-06-03 19:15:01,034 INFO  SnsAmbassador - Removed Node id=veh_12 @time=177.000,000,000 s
2024-06-03 19:15:01,047 INFO  SnsAmbassador - Removed Node id=veh_28 @time=181.000,000,000 s
2024-06-03 19:15:01,069 INFO  SnsAmbassador - Added Vehicle id=veh_30 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_30 @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Added Vehicle id=veh_31 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_31 @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Added Vehicle id=veh_33 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_33 @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Added Vehicle id=veh_35 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=186.000,000,000 s
2024-06-03 19:15:01,070 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_35 @time=186.000,000,000 s
2024-06-03 19:15:01,076 INFO  SnsAmbassador - Added Vehicle id=veh_32 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=187.000,000,000 s
2024-06-03 19:15:01,076 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_32 @time=187.000,000,000 s
2024-06-03 19:15:01,076 INFO  SnsAmbassador - Added Vehicle id=veh_34 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=187.000,000,000 s
2024-06-03 19:15:01,076 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_34 @time=187.000,000,000 s
2024-06-03 19:15:01,184 INFO  SnsAmbassador - Removed Node id=veh_33 @time=204.000,000,000 s
2024-06-03 19:15:01,214 INFO  SnsAmbassador - Removed Node id=veh_35 @time=210.000,000,000 s
2024-06-03 19:15:01,225 INFO  SnsAmbassador - Removed Node id=veh_34 @time=213.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Added Vehicle id=veh_36 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_36 @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Added Vehicle id=veh_37 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_37 @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Added Vehicle id=veh_39 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_39 @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Added Vehicle id=veh_41 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=222.000,000,000 s
2024-06-03 19:15:01,261 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_41 @time=222.000,000,000 s
2024-06-03 19:15:01,265 INFO  SnsAmbassador - Added Vehicle id=veh_38 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=223.000,000,000 s
2024-06-03 19:15:01,266 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_38 @time=223.000,000,000 s
2024-06-03 19:15:01,266 INFO  SnsAmbassador - Added Vehicle id=veh_40 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=223.000,000,000 s
2024-06-03 19:15:01,266 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_40 @time=223.000,000,000 s
2024-06-03 19:15:01,371 INFO  SnsAmbassador - Removed Node id=veh_39 @time=245.000,000,000 s
2024-06-03 19:15:01,394 INFO  SnsAmbassador - Removed Node id=veh_41 @time=250.000,000,000 s
2024-06-03 19:15:01,407 INFO  SnsAmbassador - Removed Node id=veh_40 @time=253.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Added Vehicle id=veh_42 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_42 @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Added Vehicle id=veh_43 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_43 @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Added Vehicle id=veh_45 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_45 @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Added Vehicle id=veh_47 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=258.000,000,000 s
2024-06-03 19:15:01,437 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_47 @time=258.000,000,000 s
2024-06-03 19:15:01,444 INFO  SnsAmbassador - Added Vehicle id=veh_44 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=259.000,000,000 s
2024-06-03 19:15:01,444 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_44 @time=259.000,000,000 s
2024-06-03 19:15:01,444 INFO  SnsAmbassador - Added Vehicle id=veh_46 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=259.000,000,000 s
2024-06-03 19:15:01,444 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_46 @time=259.000,000,000 s
2024-06-03 19:15:01,582 INFO  SnsAmbassador - Removed Node id=veh_45 @time=280.000,000,000 s
2024-06-03 19:15:01,601 INFO  SnsAmbassador - Removed Node id=veh_14 @time=284.000,000,000 s
2024-06-03 19:15:01,614 INFO  SnsAmbassador - Removed Node id=veh_47 @time=286.000,000,000 s
2024-06-03 19:15:01,614 INFO  SnsAmbassador - Removed Node id=veh_18 @time=286.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Added Vehicle id=veh_48 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_48 @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Added Vehicle id=veh_49 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_49 @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Added Vehicle id=veh_51 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_51 @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Added Vehicle id=veh_53 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_53 @time=294.000,000,000 s
2024-06-03 19:15:01,672 INFO  SnsAmbassador - Removed Node id=veh_46 @time=294.000,000,000 s
2024-06-03 19:15:01,681 INFO  SnsAmbassador - Added Vehicle id=veh_50 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=295.000,000,000 s
2024-06-03 19:15:01,681 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_50 @time=295.000,000,000 s
2024-06-03 19:15:01,682 INFO  SnsAmbassador - Added Vehicle id=veh_52 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=295.000,000,000 s
2024-06-03 19:15:01,682 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_52 @time=295.000,000,000 s
2024-06-03 19:15:01,694 INFO  SnsAmbassador - Removed Node id=veh_19 @time=297.000,000,000 s
2024-06-03 19:15:01,724 INFO  SnsAmbassador - Removed Node id=veh_24 @time=302.000,000,000 s
2024-06-03 19:15:01,782 INFO  SnsAmbassador - Removed Node id=veh_30 @time=310.000,000,000 s
2024-06-03 19:15:01,907 INFO  SnsAmbassador - Removed Node id=veh_20 @time=314.000,000,000 s
2024-06-03 19:15:01,940 INFO  SnsAmbassador - Removed Node id=veh_36 @time=318.000,000,000 s
2024-06-03 19:15:01,995 INFO  SnsAmbassador - Removed Node id=veh_25 @time=326.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Added Vehicle id=veh_54 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_54 @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Added Vehicle id=veh_55 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_55 @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Added Vehicle id=veh_57 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_57 @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Added Vehicle id=veh_59 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=330.000,000,000 s
2024-06-03 19:15:02,027 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_59 @time=330.000,000,000 s
2024-06-03 19:15:02,033 INFO  SnsAmbassador - Added Vehicle id=veh_56 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=331.000,000,000 s
2024-06-03 19:15:02,033 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_56 @time=331.000,000,000 s
2024-06-03 19:15:02,033 INFO  SnsAmbassador - Added Vehicle id=veh_58 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=331.000,000,000 s
2024-06-03 19:15:02,033 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_58 @time=331.000,000,000 s
2024-06-03 19:15:02,048 INFO  SnsAmbassador - Removed Node id=veh_42 @time=333.000,000,000 s
2024-06-03 19:15:02,080 INFO  SnsAmbassador - Removed Node id=veh_26 @time=337.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Added Vehicle id=veh_60 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=366.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_60 @time=366.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Added Vehicle id=veh_62 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=366.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_62 @time=366.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Added Vehicle id=veh_63 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=366.000,000,000 s
2024-06-03 19:15:02,276 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_63 @time=366.000,000,000 s
2024-06-03 19:15:02,282 INFO  SnsAmbassador - Added Vehicle id=veh_61 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=367.000,000,000 s
2024-06-03 19:15:02,282 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_61 @time=367.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Added Vehicle id=veh_64 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=402.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_64 @time=402.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Added Vehicle id=veh_66 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=402.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_66 @time=402.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Added Vehicle id=veh_67 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=402.000,000,000 s
2024-06-03 19:15:02,553 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_67 @time=402.000,000,000 s
2024-06-03 19:15:02,561 INFO  SnsAmbassador - Added Vehicle id=veh_65 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=403.000,000,000 s
2024-06-03 19:15:02,561 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_65 @time=403.000,000,000 s
2024-06-03 19:15:02,954 INFO  SnsAmbassador - Added Vehicle id=veh_68 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=438.000,000,000 s
2024-06-03 19:15:02,954 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_68 @time=438.000,000,000 s
2024-06-03 19:15:02,954 INFO  SnsAmbassador - Added Vehicle id=veh_70 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=438.000,000,000 s
2024-06-03 19:15:02,954 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_70 @time=438.000,000,000 s
2024-06-03 19:15:02,954 INFO  SnsAmbassador - Added Vehicle id=veh_71 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=438.000,000,000 s
