2024-06-03 18:31:50,941 INFO  SnsAmbassador - Init simulation with startTime=0, endTime=1000000000000
2024-06-03 18:33:26,020 INFO  SnsAmbassador - Added Vehicle id=veh_45 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=258.000,000,000 s
2024-06-03 18:33:26,021 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_45 @time=258.000,000,000 s
2024-06-03 18:33:26,021 INFO  SnsAmbassador - Added Vehicle id=veh_47 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=258.000,000,000 s
2024-06-03 18:33:26,021 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_47 @time=258.000,000,000 s
2024-06-03 18:33:26,370 INFO  SnsAmbassador - Added Vehicle id=veh_44 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=259.000,000,000 s
2024-06-03 18:33:26,371 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_44 @time=259.000,000,000 s
2024-06-03 18:33:26,371 INFO  SnsAmbassador - Added Vehicle id=veh_46 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=259.000,000,000 s
2024-06-03 18:33:26,371 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_46 @time=259.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Added Vehicle id=veh_48 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_48 @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Added Vehicle id=veh_49 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_49 @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Added Vehicle id=veh_51 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_51 @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Added Vehicle id=veh_53 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=294.000,000,000 s
2024-06-03 18:33:38,628 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_53 @time=294.000,000,000 s
2024-06-03 18:33:38,972 INFO  SnsAmbassador - Added Vehicle id=veh_50 position=GeoPoint{lat=41.553217,lon=-8.430872,alt=0.00} @time=295.000,000,000 s
2024-06-03 18:33:38,973 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_50 @time=295.000,000,000 s
2024-06-03 18:33:39,670 INFO  SnsAmbassador - Added Vehicle id=veh_52 position=GeoPoint{lat=41.555018,lon=-8.430894,alt=0.00} @time=297.000,000,000 s
2024-06-03 18:33:39,670 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_52 @time=297.000,000,000 s
2024-06-03 18:33:51,228 INFO  SnsAmbassador - Added Vehicle id=veh_54 position=GeoPoint{lat=41.554109,lon=-8.432082,alt=0.00} @time=330.000,000,000 s
2024-06-03 18:33:51,228 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_54 @time=330.000,000,000 s
2024-06-03 18:33:51,228 INFO  SnsAmbassador - Added Vehicle id=veh_59 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=330.000,000,000 s
2024-06-03 18:33:51,228 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_59 @time=330.000,000,000 s
2024-06-03 18:34:03,833 INFO  SnsAmbassador - Added Vehicle id=veh_63 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=366.000,000,000 s
2024-06-03 18:34:03,833 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_63 @time=366.000,000,000 s
2024-06-03 18:34:16,437 INFO  SnsAmbassador - Added Vehicle id=veh_67 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=402.000,000,000 s
2024-06-03 18:34:16,437 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_67 @time=402.000,000,000 s
2024-06-03 18:34:29,041 INFO  SnsAmbassador - Added Vehicle id=veh_71 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=438.000,000,000 s
2024-06-03 18:34:29,041 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_71 @time=438.000,000,000 s
2024-06-03 18:34:41,697 INFO  SnsAmbassador - Added Vehicle id=veh_75 position=GeoPoint{lat=41.554126,lon=-8.429684,alt=0.00} @time=474.000,000,000 s
2024-06-03 18:34:41,697 INFO  SnsAmbassador - Radio configured in mode SINGLE with communication radius 30.0 for node id=veh_75 @time=474.000,000,000 s
2024-06-03 18:34:45,863 INFO  SnsAmbassador - Finished simulation
